gender,age
male,58
male,40
female,36
male,38
female,26
female,26
male,66
male,35
male,36
male,39
female,40
male,49
female,29
male,39
female,29
male,28
male,39
female,38
male,46
female,38
male,35
male,47
male,98
male,40
female,109
female,30
male,39
male,36
female,36
female,39
male,38
male,49
male,70
male,26
male,40
female,35
male,36
male,37
female,47
male,28
male,37
male,47
male,50
male,58
female,38
female,10
male,27
male,56
female,27
male,29
male,17
male,36
male,38
female,35
female,39
male,38
male,25
male,37
male,30
male,30
female,28
female,20
male,20
male,45
female,29
male,28
male,45
male,37
male,25
male,25
female,29
female,36
male,27
female,40
female,26
male,36
male,48
male,75
female,28
male,26
male,69
male,39
male,47
male,68
female,36
male,45
male,36
male,28
male,38
male,46
female,26
male,30
male,58
male,47
male,26
female,38
female,36
male,46
male,80
male,30
male,49
male,35
male,37
female,40
male,40
male,35
male,36
male,47
male,70
male,40
male,40
male,45
female,57
female,50
male,49
male,40
female,29
male,45
female,29
male,48
female,35
male,20
male,58
male,50
male,36
male,48
male,47
male,68
male,48
male,37
male,57
male,50
female,37
female,38
male,58
female,38
male,56
female,46
male,46
male,29
male,27
male,36
male,37
male,35
male,50
male,27
male,37
male,25
female,39
male,25
male,28
male,29
male,35
male,26
male,35
female,45
female,35
male,28
male,28
male,38
male,37
female,27
female,39
female,35
male,30
male,36
male,40
male,37
male,37
male,37
male,29
male,28
male,38
male,49
male,30
male,48
female,30
male,30
female,46
male,45
male,47
male,35
female,38
male,35
male,45
female,38
male,29
male,39
male,35
male,37
male,36
male,87
male,36
female,37
male,75
male,35
female,36
male,39
male,56
male,40
male,40
male,55
male,47
male,57
female,38
male,50
female,25
female,35
male,36
male,39
male,35
male,39
male,25
male,28
female,36
male,36
male,29
male,28
male,36
male,28
male,28
male,48
male,28
male,40
female,107
male,36
male,69
female,35
male,69
male,45
male,25
male,28
male,28
male,45
male,30
male,25
male,36
female,30
male,30
male,30
male,57
male,29
male,28
male,49
male,35
male,30
male,38
male,26
male,36
female,25
female,30
male,36
female,26
male,35
male,47
female,27
male,29
male,46
male,37
male,47
male,48
male,29
male,38
male,36
male,36
male,27
male,29
male,28
male,35
male,45
female,27
male,29
male,111
male,35
male,38
male,40
male,28
male,46
male,29
male,29
male,30
male,28
male,40
female,38
male,30
male,46
male,68
male,39
female,40
male,35
male,45
male,28
male,38
male,47
female,47
female,38
male,96
female,39
female,38
male,35
male,46
male,45
female,38
female,39
male,45
male,50
female,48
male,36
male,37
male,30
male,76
male,49
male,35
male,35
male,97
female,35
male,35
male,39
male,35
male,35
male,38
female,39
female,48
male,57
female,38
male,36
female,49
male,36
female,26
male,37
male,35
male,36
male,37
female,19
male,26
male,30
male,86
female,29
male,46
female,46
female,35
female,29
male,28
male,35
male,37
male,40
male,27
female,60
male,39
female,29
female,39
male,30
female,45
male,36
male,10
male,35
male,39
male,46
male,28
female,55
male,37
male,37
male,27
male,79
female,37
female,38
male,38
male,39
male,29
male,29
female,29
male,46
male,35
male,38
male,26
male,27
male,35
male,28
male,45
male,45
male,38
male,35
male,35
female,25
male,40
female,35
male,36
female,36
male,46
male,38
male,36
male,45
male,46
male,38
female,48
male,28
male,38
male,47
female,48
male,36
female,26
male,40
female,27
male,46
female,36
male,48
male,59
male,38
female,36
male,36
female,38
male,59
male,36
male,50
female,45
male,47
female,38
female,65
male,30
female,40
male,70
female,36
male,36
male,36
male,40
male,48
female,60
male,37
male,38
female,49
male,45
male,39
male,56
female,25
male,50
female,40
male,47
female,40
male,19
male,20
male,29
female,67
female,26
male,100
male,58
female,27
male,36
male,40
male,37
male,35
male,38
male,35
male,88
male,37
male,36
male,26
male,30
male,30
male,37
male,30
male,30
male,27
female,39
female,36
male,40
male,38
male,29
female,37
male,38
male,40
female,30
male,29
male,55
female,79
male,36
male,36
male,40
male,36
male,50
male,40
male,26
male,38
female,77
male,35
female,56
female,58
male,76
male,36
male,30
male,35
male,30
male,29
male,40
male,39
female,40
male,36
female,48
male,36
male,50
male,57
male,45
male,68
male,39
male,29
female,35
male,35
male,36
male,45
female,40
male,36
male,30
male,37
male,48
male,36
male,38
female,36
male,76
male,39
male,39
male,35
female,45
male,40
male,35
male,35
female,48
male,55
male,45
male,50
male,48
male,40
female,47
male,28
male,38
male,40
male,35
female,28
male,47
female,36
male,35
male,38
male,30
female,27
male,48
male,58
male,75
male,36
male,38
male,40
male,45
male,40
male,57
female,30
female,26
male,26
male,28
male,49
male,25
male,25
female,26
male,45
male,37
female,55
male,25
male,35
male,37
male,37
male,37
female,35
male,35
male,47
male,29
male,26
male,30
male,38
male,39
male,45
male,40
male,35
male,27
female,39
female,39
male,25
female,35
male,67
female,36
male,45
male,39
male,58
male,28
male,30
male,50
male,25
male,36
male,27
male,46
male,47
male,36
male,58
male,35
male,48
male,65
male,36
male,30
female,30
male,37
male,40
male,38
male,30
female,30
male,45
male,30
female,36
male,47
male,36
male,35
male,35
male,37
male,67
male,36
female,38
male,40
female,36
male,35
female,36
male,36
male,40
male,27
male,68
female,59
male,45
female,40
male,45
male,29
male,39
male,46
male,36
male,47
male,45
male,36
male,30
male,36
male,30
male,46
male,77
male,27
male,29
male,50
male,25
male,60
male,48
male,14
male,40
male,38
male,35
male,37
male,47
male,28
female,26
male,37
female,29
female,39
male,40
female,30
male,25
male,35
female,29
female,38
male,37
male,67
female,39
female,27
male,38
male,30
female,38
male,36
male,37
male,55
male,39
male,39
male,38
male,40
male,37
male,35
male,28
male,56
male,26
male,48
male,27
female,27
male,48
male,30
female,28
male,36
female,40
male,29
male,38
female,38
female,47
male,48
male,29
male,28
male,39
male,35
male,27
male,50
male,40
male,35
female,28
female,36
male,25
male,37
female,29
male,38
male,38
male,47
male,30
male,47
male,46
male,40
male,35
female,27
male,38
female,38
female,35
male,37
male,55
female,37
male,35
female,46
male,48
female,35
male,35
male,37
male,38
male,48
female,49
female,27
female,37
male,59
male,45
female,36
male,39
female,90
female,26
male,38
male,36
male,39
female,35
male,40
male,46
male,37
male,38
male,37
male,68
male,40
male,28
male,35
female,28
male,25
male,100
male,30
male,36
male,28
female,35
male,37
male,30
male,29
female,29
male,27
male,49
male,27
male,39
female,40
male,30
male,27
male,35
male,29
male,27
male,26
female,66
male,38
female,38
female,27
male,29
female,25
male,39
male,38
male,85
male,25
female,27
male,35
male,28
male,37
male,38
male,40
male,35
male,29
male,30
male,27
male,40
male,38
male,48
male,46
female,26
male,47
male,30
male,35
male,46
male,59
male,45
male,35
male,49
male,37
male,29
male,27
female,37
male,35
male,37
female,49
female,40
female,40
male,37
male,35
female,40
male,36
male,29
female,27
male,37
male,45
male,35
female,48
female,40
male,56
male,40
male,37
male,67
female,47
male,37
male,38
male,45
male,58
female,40
male,59
male,65
male,36
male,48
male,46
male,40
female,39
female,35
male,38
female,37
male,39
male,39
male,36
male,38
male,60
male,98
male,35
male,56
male,60
male,30
male,58
male,39
male,46
female,37
male,46
female,47
male,38
female,37
male,38
male,40
female,35
male,30
male,39
female,29
male,30
male,49
male,40
female,35
male,36
male,66
male,47
male,49
male,37
male,30
male,36
female,35
female,35
male,38
male,25
male,30
male,36
female,25
male,50
male,26
male,27
male,35
female,49
female,27
female,29
male,40
male,37
male,30
male,28
male,38
male,28
male,37
male,36
male,36
male,56
female,25
female,30
female,25
female,25
male,65
female,17
male,47
male,26
male,37
male,38
male,50
male,25
male,36
male,37
male,29
male,37
female,49
male,38
male,66
male,38
male,35
female,40
male,37
female,18
female,28
male,106
male,27
female,40
female,35
male,29
male,40
female,28
male,35
male,47
male,37
male,30
male,36
male,37
male,35
male,67
male,68
female,30
female,49
female,30
male,37
male,39
male,37
female,35
male,38
male,38
male,27
male,39
male,36
female,38
male,49
male,56
female,38
male,66
male,36
female,36
male,70
male,48
male,39
female,35
male,26
male,35
male,37
female,28
male,35
male,38
female,46
female,40
female,49
male,39
male,39
male,39
male,36
male,36
female,47
male,47
male,40
male,48
male,35
female,30
male,37
male,67
male,49
male,46
female,37
male,45
female,38
male,75
male,47
female,38
male,38
male,35
male,40
male,68
female,39
male,29
female,39
male,37
male,36
male,37
male,28
male,47
male,46
male,49
male,45
male,37
male,48
male,39
male,17
female,19
male,27
female,29
male,100
male,30
male,45
male,45
male,39
male,25
male,38
male,49
male,27
female,28
male,26
male,29
male,45
female,29
male,46
male,40
male,28
female,35
male,37
male,39
male,18
male,29
female,37
male,25
male,35
male,35
male,40
male,30
male,50
male,30
male,35
male,36
male,55
female,38
male,37
female,29
female,37
male,47
male,47
male,47
male,35
male,36
female,29
male,39
male,38
male,66
male,40
male,46
male,47
male,37
male,29
male,38
female,25
male,30
male,37
male,39
male,28
male,107
male,37
male,45
female,35
male,28
female,27
male,36
male,40
male,38
male,35
male,40
male,47
male,30
male,39
female,30
male,29
female,40
male,39
female,56
male,35
male,50
male,35
female,36
male,29
male,38
female,30
female,111
male,37
male,46
female,35
male,35
male,26
male,26
male,46
male,28
female,35
female,28
male,68
female,26
male,30
female,27
male,30
male,40
male,35
male,39
male,30
female,28
male,40
male,38
male,45
male,29
male,26
male,49
male,47
female,35
female,35
female,29
male,29
male,38
female,27
male,46
male,45
male,47
male,36
female,40
male,40
male,40
male,36
female,57
female,96
male,37
female,38
male,36
male,39
male,35
female,38
male,48
male,46
male,25
female,38
male,58
male,65
male,40
male,39
female,38
male,35
male,49
male,37
male,37
male,49
male,29
male,48
male,38
female,37
male,27
male,36
female,45
male,49
male,45
male,38
female,38
male,36
male,37
male,40
male,35
male,38
male,37
male,48
female,38
male,109
male,46
male,37
male,49
male,36
male,50
male,30
male,20
male,36
male,30
male,20
female,38
male,19
male,38
male,37
male,39
male,27
male,59
female,28
male,55
female,27
male,40
male,28
male,27
male,36
male,49
female,50
male,35
female,36
female,38
male,86
male,39
male,67
male,66
male,28
male,28
female,60
male,46
male,37
male,20
female,47
male,37
male,30
male,35
male,45
male,35
female,35
female,26
male,35
female,36
male,35
male,25
female,35
male,30
female,26
male,25
male,26
male,38
male,35
male,28
male,40
male,27
male,30
male,30
male,27
male,25
male,89
male,36
male,36
male,27
male,29
female,35
male,30
female,36
male,95
male,37
female,35
female,48
male,49
male,25
male,45
female,25
male,35
male,27
male,30
female,36
female,28
male,38
male,36
male,30
male,50
male,38
male,30
male,28
male,49
male,26
male,55
male,38
male,27
male,49
male,36
male,107
male,40
female,35
male,38
male,38
male,48
male,68
male,47
female,56
male,35
male,35
male,30
male,57
male,35
female,56
male,35
male,35
male,37
male,30
male,65
male,38
female,46
female,36
male,27
male,39
male,45
female,39
male,38
male,27
male,36
male,30
female,36
female,66
female,37
male,67
female,28
female,30
male,45
female,35
male,36
male,49
male,45
female,38
male,35
female,39
male,85
female,39
male,47
female,50
male,46
male,38
male,29
male,49
female,29
male,47
male,48
male,39
male,55
male,47
female,27
male,27
male,47
male,30
male,36
male,36
male,38
male,49
male,29
male,29
male,45
male,46
female,37
female,77
male,29
female,38
male,35
female,40
male,56
female,36
female,40
male,45
male,40
male,30
male,39
female,45
male,30
male,29
male,37
male,14
male,25
female,48
female,27
male,40
female,25
male,26
male,46
male,39
female,48
male,37
male,35
female,38
male,85
female,29
male,27
male,35
male,37
female,36
female,28
female,18
female,29
male,39
male,27
male,98
female,35
female,30
male,45
male,25
male,40
male,25
male,39
male,46
male,28
male,20
male,48
male,28
male,36
male,35
male,36
male,36
male,26
male,29
female,25
male,55
male,27
male,28
male,29
female,40
male,26
male,27
female,40
male,36
female,36
male,29
male,15
male,39
male,29
male,27
male,26
female,39
male,39
male,25
female,26
male,35
male,19
female,15
female,36
male,46
male,66
male,25
male,47
male,36
female,38
male,45
male,28
male,27
male,46
female,37
male,17
female,36
female,67
male,37
male,35
male,30
female,37
male,37
male,28
male,38
male,30
male,40
female,30
male,38
female,25
male,35
male,39
female,35
male,28
male,39
male,46
female,25
male,26
male,97
male,38
male,46
male,50
male,38
female,46
male,27
male,49
male,50
male,39
male,30
male,36
male,40
male,46
female,30
male,36
male,46
male,40
female,28
male,36
female,25
male,30
male,38
male,26
male,37
male,47
female,45
male,39
male,37
male,49
male,35
female,38
male,38
male,28
male,56
male,29
male,38
male,30
male,39
male,37
female,36
male,35
female,28
male,50
male,28
male,35
male,35
male,35
male,50
female,39
female,38
male,27
male,40
male,40
male,50
male,47
female,30
female,36
male,45
male,39
male,29
male,48
male,38
male,35
male,39
male,37
male,36
male,35
male,36
female,35
male,38
male,46
male,45
male,39
male,36
female,40
female,28
male,47
female,35
female,39
female,45
male,46
male,39
female,35
female,60
female,37
male,30
male,47
male,66
male,40
male,36
male,30
female,36
male,36
male,46
male,57
male,50
male,36
male,49
female,37
female,35
female,39
male,35
female,37
male,25
female,45
male,38
female,45
male,29
male,26
male,67
male,35
male,49
male,36
male,65
male,35
male,67
female,47
female,40
female,46
male,48
male,50
male,47
female,35
male,56
male,47
female,37
male,36
male,36
male,37
male,39
male,35
male,36
female,38
female,37
male,60
female,56
male,47
male,39
male,49
male,60
male,40
female,45
male,37
male,26
male,29
male,28
female,35
female,35
male,38
male,27
male,36
male,35
male,48
male,35
male,28
male,60
male,46
male,35
male,30
male,27
male,30
female,35
male,49
male,30
male,35
male,36
female,28
male,47
female,39
male,36
male,35
female,26
male,25
male,35
male,36
male,36
female,45
male,38
male,38
female,29
male,49
male,55
male,36
male,40
male,39
female,48
male,25
female,27
male,39
male,38
female,30
male,58
male,30
female,29
male,45
male,40
female,28
female,40
male,35
female,28
female,37
male,35
male,30
male,57
male,47
male,57
female,36
female,38
male,39
female,38
male,35
female,27
male,27
male,29
male,45
male,48
male,37
male,38
male,35
female,35
female,28
female,35
female,39
male,36
male,46
male,38
male,38
female,38
male,45
female,38
female,37
male,35
male,50
male,39
male,37
female,49
male,37
male,37
male,55
female,46
female,38
male,45
female,38
male,37
male,36
female,39
male,77
female,48
female,36
female,40
male,46
male,60
male,68
male,29
male,48
male,37
male,30
female,35
male,45
female,36
female,40
male,37
male,37
male,47
male,29
male,30
male,49
male,75
male,58
female,35
female,45
male,50
male,35
male,30
male,37
male,40
male,35
male,45
male,39
male,39
male,56
male,25
female,39
male,69
male,49
male,35
male,20
male,37
male,25
male,55
male,37
male,55
male,37
male,45
female,28
male,37
male,27
male,39
female,27
female,39
male,29
male,58
male,38
male,36
male,38
male,35
male,37
male,28
male,40
female,39
